time,source_ip,protocol,tx_packets,rx_packets,tx_bytes,rx_bytes,delay_sum,jitter_sum,lost_packets,packet_loss_ratio,throughput,flow_duration,label
55,10.1.1.50,17,913,0,142428,0,0,0,579,0,0,0,0
55,10.1.1.46,17,1189,0,185484,0,0,0,774,0,0,0,0
56,10.1.1.2,17,1649,0,257244,0,0,0,1380,0,0,0,0
56,10.1.1.7,17,1918,0,299208,0,0,0,1544,0,0,0,0
56,10.1.1.1,17,31127,0,32745604,0,0,0,25024,0,0,0,1
56,10.1.1.4,17,31127,0,32745604,0,0,0,25024,0,0,0,1
56,10.1.1.6,17,31127,0,32745604,0,0,0,25024,0,0,0,1
56,10.1.1.8,17,31127,0,32745604,0,0,0,25024,0,0,0,1
56,10.1.1.9,17,31127,0,32745604,0,0,0,25024,0,0,0,1
56,10.1.1.12,17,31127,0,32745604,0,0,0,25024,0,0,0,1
56,10.1.1.13,17,31127,0,32745604,0,0,0,25024,0,0,0,1
56,10.1.1.14,17,31127,0,32745604,0,0,0,25024,0,0,0,1
56,10.1.1.15,17,31127,0,32745604,0,0,0,25024,0,0,0,1
56,10.1.1.16,17,31127,0,32745604,0,0,0,25024,0,0,0,1
56,10.1.1.18,17,31127,0,32745604,0,0,0,25024,0,0,0,1
56,10.1.1.19,17,31127,0,32745604,0,0,0,25024,0,0,0,1
56,10.1.1.20,17,31127,4480,32745604,4712960,1413.47,27.7821,20622,0,0,0,1
56,10.1.1.24,17,31127,0,32745604,0,0,0,25024,0,0,0,1
56,10.1.1.25,17,31127,0,32745604,0,0,0,25024,0,0,0,1
56,10.1.1.26,17,31127,0,32745604,0,0,0,25024,0,0,0,1
56,10.1.1.27,17,31127,20780,32745604,21860560,5636.38,69.0704,9543,0,0,0,1
56,10.1.1.28,17,31127,429,32745604,451308,157.318,8.82093,24600,0,0,0,1
56,10.1.1.30,17,31127,3871,32745604,4072292,1843.06,25.3406,21230,0,0,0,1
56,10.1.1.31,17,31127,0,32745604,0,0,0,25024,0,0,0,1
56,10.1.1.32,17,31127,260,32745604,273520,169.693,11.3144,24764,0,0,0,1
56,10.1.1.33,17,31127,0,32745604,0,0,0,25024,0,0,0,1
56,10.1.1.36,17,31127,0,32745604,0,0,0,25024,0,0,0,1
56,10.1.1.38,17,31127,0,32745604,0,0,0,25024,0,0,0,1
56,10.1.1.39,17,31127,0,32745604,0,0,0,25024,0,0,0,1
56,10.1.1.41,17,31127,0,32745604,0,0,0,25024,0,0,0,1
56,10.1.1.42,17,31127,260,32745604,273520,148.586,7.39276,24766,0,0,0,1
56,10.1.1.44,17,31127,96,32745604,100992,69.4183,6.45655,24949,0,0,0,1
56,10.1.1.47,17,31127,0,32745604,0,0,0,25024,0,0,0,1
56,10.1.1.48,17,31127,0,32745604,0,0,0,25024,0,0,0,1
56,10.1.1.3,17,1563,0,243828,0,0,0,1317,0,0,0,0
56,10.1.1.10,17,1441,0,224796,0,0,0,1149,0,0,0,0
56,10.1.1.5,17,1604,0,250224,0,0,0,1331,0,0,0,0
56,10.1.1.11,17,1639,0,255684,0,0,0,1233,0,0,0,0
56,10.1.1.17,17,1575,0,245700,0,0,0,1311,0,0,0,0
56,10.1.1.22,17,1125,700,175500,109200,147.107,27.364,280,0,0,0,0
56,10.1.1.23,17,1268,1261,197808,196716,84.2264,31.7651,7,0,0,0,0
56,10.1.1.21,17,1353,690,211068,107640,144.471,33.2715,390,0,0,0,0
56,10.1.1.29,17,1521,0,237276,0,0,0,1154,0,0,0,0
56,10.1.1.34,17,1205,0,187980,0,0,0,830,0,0,0,0
56,10.1.1.35,17,1023,0,159588,0,0,0,682,0,0,0,0
56,10.1.1.37,17,1192,0,185952,0,0,0,765,0,0,0,0
56,10.1.1.40,17,1364,0,212784,0,0,0,1010,0,0,0,0
56,10.1.1.43,17,1151,0,179556,0,0,0,779,0,0,0,0
56,10.1.1.45,17,1318,0,205608,0,0,0,944,0,0,0,0
56,10.1.1.49,17,1099,0,171444,0,0,0,687,0,0,0,0
56,10.1.1.46,17,1191,0,185796,0,0,0,823,0,0,0,0
57,10.1.1.2,17,1698,0,264888,0,0,0,1429,0,0,0,0
57,10.1.1.7,17,1941,0,302796,0,0,0,1593,0,0,0,0
57,10.1.1.1,17,31738,0,33388376,0,0,0,25634,0,0,0,1
57,10.1.1.4,17,31738,0,33388376,0,0,0,25634,0,0,0,1
57,10.1.1.6,17,31738,0,33388376,0,0,0,25634,0,0,0,1
57,10.1.1.8,17,31738,0,33388376,0,0,0,25634,0,0,0,1
57,10.1.1.9,17,31738,0,33388376,0,0,0,25634,0,0,0,1
57,10.1.1.12,17,31738,0,33388376,0,0,0,25634,0,0,0,1
57,10.1.1.13,17,31738,0,33388376,0,0,0,25634,0,0,0,1
57,10.1.1.14,17,31738,0,33388376,0,0,0,25634,0,0,0,1
57,10.1.1.15,17,31738,0,33388376,0,0,0,25634,0,0,0,1
57,10.1.1.16,17,31738,0,33388376,0,0,0,25634,0,0,0,1
57,10.1.1.18,17,31738,0,33388376,0,0,0,25634,0,0,0,1
57,10.1.1.19,17,31738,0,33388376,0,0,0,25634,0,0,0,1
57,10.1.1.20,17,31738,4491,33388376,4724532,1419.36,28.8651,21202,0,0,0,1
57,10.1.1.24,17,31738,0,33388376,0,0,0,25634,0,0,0,1
57,10.1.1.25,17,31738,0,33388376,0,0,0,25634,0,0,0,1
57,10.1.1.26,17,31738,0,33388376,0,0,0,25634,0,0,0,1
57,10.1.1.27,17,31738,21437,33388376,22551724,5711.11,70.9625,9544,0,0,0,1
57,10.1.1.28,17,31738,429,33388376,451308,157.318,8.82093,25210,0,0,0,1
57,10.1.1.30,17,31738,3871,33388376,4072292,1843.06,25.3406,21777,0,0,0,1
57,10.1.1.31,17,31738,0,33388376,0,0,0,25634,0,0,0,1
57,10.1.1.32,17,31738,260,33388376,273520,169.693,11.3144,25374,0,0,0,1
57,10.1.1.33,17,31738,0,33388376,0,0,0,25634,0,0,0,1
57,10.1.1.36,17,31738,0,33388376,0,0,0,25634,0,0,0,1
57,10.1.1.38,17,31738,0,33388376,0,0,0,25634,0,0,0,1
57,10.1.1.39,17,31738,0,33388376,0,0,0,25634,0,0,0,1
57,10.1.1.41,17,31738,0,33388376,0,0,0,25634,0,0,0,1
57,10.1.1.42,17,31738,260,33388376,273520,148.586,7.39276,25376,0,0,0,1
57,10.1.1.44,17,31738,96,33388376,100992,69.4183,6.45655,25559,0,0,0,1
57,10.1.1.47,17,31738,0,33388376,0,0,0,25634,0,0,0,1
57,10.1.1.48,17,31738,0,33388376,0,0,0,25634,0,0,0,1
57,10.1.1.3,17,1575,0,245700,0,0,0,1322,0,0,0,0
57,10.1.1.10,17,1449,0,226044,0,0,0,1162,0,0,0,0
57,10.1.1.5,17,1653,0,257868,0,0,0,1380,0,0,0,0
57,10.1.1.11,17,1675,0,261300,0,0,0,1282,0,0,0,0
57,10.1.1.17,17,1624,0,253344,0,0,0,1360,0,0,0,0
57,10.1.1.22,17,1161,700,181116,109200,147.107,27.364,290,0,0,0,0
57,10.1.1.21,17,1365,690,212940,107640,144.471,33.2715,390,0,0,0,0
57,10.1.1.29,17,1570,0,244920,0,0,0,1179,0,0,0,0
57,10.1.1.34,17,1254,0,195624,0,0,0,830,0,0,0,0
57,10.1.1.35,17,1072,0,167232,0,0,0,707,0,0,0,0
57,10.1.1.37,17,1227,0,191412,0,0,0,814,0,0,0,0
57,10.1.1.40,17,1368,0,213408,0,0,0,1045,0,0,0,0
57,10.1.1.45,17,1367,0,213252,0,0,0,949,0,0,0,0
57,10.1.1.49,17,1107,0,172692,0,0,0,736,0,0,0,0
57,10.1.1.46,17,1219,0,190164,0,0,0,872,0,0,0,0
58,10.1.1.2,17,1747,0,272532,0,0,0,1432,0,0,0,0
58,10.1.1.1,17,32348,0,34030096,0,0,0,26245,0,0,0,1
58,10.1.1.4,17,32348,0,34030096,0,0,0,26245,0,0,0,1
58,10.1.1.6,17,32348,0,34030096,0,0,0,26245,0,0,0,1
58,10.1.1.8,17,32348,0,34030096,0,0,0,26245,0,0,0,1
58,10.1.1.9,17,32348,0,34030096,0,0,0,26245,0,0,0,1
58,10.1.1.12,17,32348,0,34030096,0,0,0,26245,0,0,0,1
58,10.1.1.13,17,32348,0,34030096,0,0,0,26245,0,0,0,1
58,10.1.1.14,17,32348,0,34030096,0,0,0,26245,0,0,0,1
58,10.1.1.15,17,32348,0,34030096,0,0,0,26245,0,0,0,1
58,10.1.1.16,17,32348,0,34030096,0,0,0,26245,0,0,0,1
58,10.1.1.18,17,32348,0,34030096,0,0,0,26245,0,0,0,1
58,10.1.1.19,17,32348,0,34030096,0,0,0,26245,0,0,0,1
58,10.1.1.20,17,32348,4502,34030096,4736104,1426.22,29.3352,21805,0,0,0,1
58,10.1.1.24,17,32348,0,34030096,0,0,0,26245,0,0,0,1
58,10.1.1.25,17,32348,0,34030096,0,0,0,26245,0,0,0,1
58,10.1.1.26,17,32348,0,34030096,0,0,0,26245,0,0,0,1
58,10.1.1.27,17,32348,21677,34030096,22804204,5809.7,72.1921,9544,0,0,0,1
58,10.1.1.28,17,32348,429,34030096,451308,157.318,8.82093,25821,0,0,0,1
58,10.1.1.30,17,32348,3889,34030096,4091228,1852.76,25.786,22388,0,0,0,1
58,10.1.1.31,17,32348,0,34030096,0,0,0,26245,0,0,0,1
58,10.1.1.32,17,32348,260,34030096,273520,169.693,11.3144,25985,0,0,0,1
58,10.1.1.33,17,32348,0,34030096,0,0,0,26245,0,0,0,1
58,10.1.1.36,17,32348,0,34030096,0,0,0,26245,0,0,0,1
58,10.1.1.38,17,32348,0,34030096,0,0,0,26245,0,0,0,1
58,10.1.1.39,17,32348,0,34030096,0,0,0,26245,0,0,0,1
58,10.1.1.41,17,32348,0,34030096,0,0,0,26245,0,0,0,1
58,10.1.1.42,17,32348,260,34030096,273520,148.586,7.39276,25985,0,0,0,1
58,10.1.1.44,17,32348,96,34030096,100992,69.4183,6.45655,26162,0,0,0,1
58,10.1.1.47,17,32348,0,34030096,0,0,0,26245,0,0,0,1
58,10.1.1.48,17,32348,0,34030096,0,0,0,26245,0,0,0,1
58,10.1.1.3,17,1595,0,248820,0,0,0,1335,0,0,0,0
58,10.1.1.10,17,1497,0,233532,0,0,0,1162,0,0,0,0
58,10.1.1.5,17,1696,0,264576,0,0,0,1397,0,0,0,0
58,10.1.1.11,17,1723,0,268788,0,0,0,1331,0,0,0,0
58,10.1.1.17,17,1673,0,260988,0,0,0,1409,0,0,0,0
58,10.1.1.23,17,1288,1281,200928,199836,84.6345,32.0952,7,0,0,0,0
58,10.1.1.21,17,1408,690,219648,107640,144.471,33.2715,427,0,0,0,0
58,10.1.1.29,17,1619,0,252564,0,0,0,1228,0,0,0,0
58,10.1.1.34,17,1263,0,197028,0,0,0,860,0,0,0,0
58,10.1.1.35,17,1121,0,174876,0,0,0,756,0,0,0,0
58,10.1.1.40,17,1417,0,221052,0,0,0,1094,0,0,0,0
58,10.1.1.45,17,1372,0,214032,0,0,0,997,0,0,0,0
58,10.1.1.49,17,1155,0,180180,0,0,0,785,0,0,0,0
58,10.1.1.46,17,1263,0,197028,0,0,0,921,0,0,0,0
59,10.1.1.2,17,1774,0,276744,0,0,0,1432,0,0,0,0
59,10.1.1.7,17,1983,0,309348,0,0,0,1670,0,0,0,0
59,10.1.1.1,17,32958,0,34671816,0,0,0,26855,0,0,0,1
59,10.1.1.4,17,32958,0,34671816,0,0,0,26855,0,0,0,1
59,10.1.1.6,17,32958,0,34671816,0,0,0,26855,0,0,0,1
59,10.1.1.8,17,32958,0,34671816,0,0,0,26855,0,0,0,1
59,10.1.1.9,17,32958,0,34671816,0,0,0,26855,0,0,0,1
59,10.1.1.12,17,32958,0,34671816,0,0,0,26855,0,0,0,1
59,10.1.1.13,17,32958,0,34671816,0,0,0,26855,0,0,0,1
59,10.1.1.14,17,32958,0,34671816,0,0,0,26855,0,0,0,1
59,10.1.1.15,17,32958,0,34671816,0,0,0,26855,0,0,0,1
59,10.1.1.16,17,32958,0,34671816,0,0,0,26855,0,0,0,1
59,10.1.1.18,17,32958,0,34671816,0,0,0,26855,0,0,0,1
59,10.1.1.19,17,32958,0,34671816,0,0,0,26855,0,0,0,1
59,10.1.1.20,17,32958,4529,34671816,4764508,1448.43,32.5265,22400,0,0,0,1
59,10.1.1.24,17,32958,0,34671816,0,0,0,26855,0,0,0,1
59,10.1.1.25,17,32958,0,34671816,0,0,0,26855,0,0,0,1
59,10.1.1.26,17,32958,0,34671816,0,0,0,26855,0,0,0,1
59,10.1.1.27,17,32958,21781,34671816,22913612,5869,73.0134,9888,0,0,0,1
59,10.1.1.28,17,32958,429,34671816,451308,157.318,8.82093,26431,0,0,0,1
59,10.1.1.30,17,32958,3892,34671816,4094384,1854.32,25.8144,22996,0,0,0,1
59,10.1.1.31,17,32958,0,34671816,0,0,0,26855,0,0,0,1
59,10.1.1.32,17,32958,260,34671816,273520,169.693,11.3144,26595,0,0,0,1
59,10.1.1.33,17,32958,0,34671816,0,0,0,26855,0,0,0,1
59,10.1.1.36,17,32958,0,34671816,0,0,0,26855,0,0,0,1
59,10.1.1.38,17,32958,0,34671816,0,0,0,26855,0,0,0,1
59,10.1.1.39,17,32958,0,34671816,0,0,0,26855,0,0,0,1
59,10.1.1.41,17,32958,0,34671816,0,0,0,26855,0,0,0,1
59,10.1.1.42,17,32958,260,34671816,273520,148.586,7.39276,26595,0,0,0,1
59,10.1.1.44,17,32958,96,34671816,100992,69.4183,6.45655,26759,0,0,0,1
59,10.1.1.47,17,32958,0,34671816,0,0,0,26855,0,0,0,1
59,10.1.1.48,17,32958,0,34671816,0,0,0,26855,0,0,0,1
59,10.1.1.3,17,1638,0,255528,0,0,0,1346,0,0,0,0
59,10.1.1.5,17,1717,0,267852,0,0,0,1397,0,0,0,0
59,10.1.1.11,17,1772,0,276432,0,0,0,1380,0,0,0,0
59,10.1.1.17,17,1722,0,268632,0,0,0,1430,0,0,0,0
59,10.1.1.23,17,1290,1283,201240,200148,84.6811,32.1459,7,0,0,0,0
59,10.1.1.21,17,1438,690,224328,107640,144.471,33.2715,476,0,0,0,0
59,10.1.1.29,17,1668,0,260208,0,0,0,1273,0,0,0,0
59,10.1.1.34,17,1267,0,197652,0,0,0,909,0,0,0,0
59,10.1.1.35,17,1159,0,180804,0,0,0,804,0,0,0,0
59,10.1.1.37,17,1272,0,198432,0,0,0,911,0,0,0,0
59,10.1.1.40,17,1464,0,228384,0,0,0,1142,0,0,0,0
59,10.1.1.43,17,1189,0,185484,0,0,0,906,0,0,0,0
59,10.1.1.45,17,1393,0,217308,0,0,0,1026,0,0,0,0
59,10.1.1.49,17,1201,0,187356,0,0,0,832,0,0,0,0
59,10.1.1.50,17,944,0,147264,0,0,0,774,0,0,0,0
59,10.1.1.46,17,1311,0,204516,0,0,0,969,0,0,0,0
60,10.1.1.2,17,1776,0,277056,0,0,0,1461,0,0,0,0
60,10.1.1.7,17,2032,0,316992,0,0,0,1670,0,0,0,0
60,10.1.1.1,17,33569,0,35314588,0,0,0,27465,0,0,0,1
60,10.1.1.4,17,33569,0,35314588,0,0,0,27465,0,0,0,1
60,10.1.1.6,17,33569,0,35314588,0,0,0,27465,0,0,0,1
60,10.1.1.8,17,33569,0,35314588,0,0,0,27465,0,0,0,1
60,10.1.1.9,17,33569,0,35314588,0,0,0,27465,0,0,0,1
60,10.1.1.12,17,33569,0,35314588,0,0,0,27465,0,0,0,1
60,10.1.1.13,17,33569,0,35314588,0,0,0,27465,0,0,0,1
60,10.1.1.14,17,33569,0,35314588,0,0,0,27465,0,0,0,1
60,10.1.1.15,17,33569,0,35314588,0,0,0,27465,0,0,0,1
60,10.1.1.16,17,33569,0,35314588,0,0,0,27465,0,0,0,1
60,10.1.1.18,17,33569,0,35314588,0,0,0,27465,0,0,0,1
60,10.1.1.19,17,33569,0,35314588,0,0,0,27465,0,0,0,1
60,10.1.1.20,17,33569,4570,35314588,4807640,1470.51,33.417,22989,0,0,0,1
60,10.1.1.24,17,33569,0,35314588,0,0,0,27465,0,0,0,1
60,10.1.1.25,17,33569,0,35314588,0,0,0,27465,0,0,0,1
60,10.1.1.26,17,33569,0,35314588,0,0,0,27465,0,0,0,1
60,10.1.1.27,17,33569,22093,35314588,23241836,6028.65,74.3199,10064,0,0,0,1
60,10.1.1.28,17,33569,429,35314588,451308,157.318,8.82093,27038,0,0,0,1
60,10.1.1.30,17,33569,3892,35314588,4094384,1854.32,25.8144,23606,0,0,0,1
60,10.1.1.31,17,33569,0,35314588,0,0,0,27465,0,0,0,1
60,10.1.1.32,17,33569,260,35314588,273520,169.693,11.3144,27205,0,0,0,1
60,10.1.1.33,17,33569,0,35314588,0,0,0,27465,0,0,0,1
60,10.1.1.36,17,33569,0,35314588,0,0,0,27465,0,0,0,1
60,10.1.1.38,17,33569,0,35314588,0,0,0,27465,0,0,0,1
60,10.1.1.39,17,33569,0,35314588,0,0,0,27465,0,0,0,1
60,10.1.1.41,17,33569,0,35314588,0,0,0,27465,0,0,0,1
60,10.1.1.42,17,33569,260,35314588,273520,148.586,7.39276,27205,0,0,0,1
60,10.1.1.44,17,33569,96,35314588,100992,69.4183,6.45655,27369,0,0,0,1
60,10.1.1.47,17,33569,0,35314588,0,0,0,27465,0,0,0,1
60,10.1.1.48,17,33569,0,35314588,0,0,0,27465,0,0,0,1
60,10.1.1.3,17,1684,0,262704,0,0,0,1348,0,0,0,0
60,10.1.1.10,17,1539,0,240084,0,0,0,1190,0,0,0,0
60,10.1.1.5,17,1736,0,270816,0,0,0,1446,0,0,0,0
60,10.1.1.11,17,1821,0,284076,0,0,0,1429,0,0,0,0
60,10.1.1.17,17,1759,0,274404,0,0,0,1430,0,0,0,0
60,10.1.1.22,17,1178,700,183768,109200,147.107,27.364,320,0,0,0,0
60,10.1.1.23,17,1299,1292,202644,201552,84.767,32.2276,7,0,0,0,0
60,10.1.1.21,17,1457,690,227292,107640,144.471,33.2715,496,0,0,0,0
60,10.1.1.29,17,1716,0,267696,0,0,0,1273,0,0,0,0
60,10.1.1.34,17,1314,0,204984,0,0,0,958,0,0,0,0
60,10.1.1.35,17,1184,0,184704,0,0,0,853,0,0,0,0
60,10.1.1.37,17,1321,0,206076,0,0,0,948,0,0,0,0
60,10.1.1.40,17,1513,0,236028,0,0,0,1164,0,0,0,0
60,10.1.1.43,17,1236,0,192816,0,0,0,955,0,0,0,0
60,10.1.1.49,17,1250,0,195000,0,0,0,881,0,0,0,0
60,10.1.1.50,17,993,0,154908,0,0,0,810,0,0,0,0
60,10.1.1.46,17,1351,0,210756,0,0,0,1018,0,0,0,0
61,10.1.1.2,17,1820,0,283920,0,0,0,1510,0,0,0,0
61,10.1.1.7,17,2081,0,324636,0,0,0,1715,0,0,0,0
61,10.1.1.1,17,34179,0,35956308,0,0,0,28076,0,0,0,1
61,10.1.1.4,17,34179,0,35956308,0,0,0,28076,0,0,0,1
61,10.1.1.6,17,34179,0,35956308,0,0,0,28076,0,0,0,1
61,10.1.1.8,17,34179,0,35956308,0,0,0,28076,0,0,0,1
61,10.1.1.9,17,34179,0,35956308,0,0,0,28076,0,0,0,1
61,10.1.1.12,17,34179,0,35956308,0,0,0,28076,0,0,0,1
61,10.1.1.13,17,34179,0,35956308,0,0,0,28076,0,0,0,1
61,10.1.1.14,17,34179,0,35956308,0,0,0,28076,0,0,0,1
61,10.1.1.15,17,34179,0,35956308,0,0,0,28076,0,0,0,1
61,10.1.1.16,17,34179,0,35956308,0,0,0,28076,0,0,0,1
61,10.1.1.18,17,34179,0,35956308,0,0,0,28076,0,0,0,1
61,10.1.1.19,17,34179,0,35956308,0,0,0,28076,0,0,0,1
61,10.1.1.20,17,34179,4570,35956308,4807640,1470.51,33.417,23596,0,0,0,1
61,10.1.1.24,17,34179,0,35956308,0,0,0,28076,0,0,0,1
61,10.1.1.25,17,34179,0,35956308,0,0,0,28076,0,0,0,1
61,10.1.1.26,17,34179,0,35956308,0,0,0,28076,0,0,0,1
61,10.1.1.27,17,34179,22560,35956308,23733120,6194.55,75.4643,10232,0,0,0,1
61,10.1.1.28,17,34179,429,35956308,451308,157.318,8.82093,27647,0,0,0,1
61,10.1.1.30,17,34179,3892,35956308,4094384,1854.32,25.8144,24213,0,0,0,1
61,10.1.1.31,17,34179,0,35956308,0,0,0,28076,0,0,0,1
61,10.1.1.32,17,34179,260,35956308,273520,169.693,11.3144,27816,0,0,0,1
61,10.1.1.33,17,34179,0,35956308,0,0,0,28076,0,0,0,1
61,10.1.1.36,17,34179,0,35956308,0,0,0,28076,0,0,0,1
61,10.1.1.38,17,34179,0,35956308,0,0,0,28076,0,0,0,1
61,10.1.1.39,17,34179,0,35956308,0,0,0,28076,0,0,0,1
61,10.1.1.41,17,34179,0,35956308,0,0,0,28076,0,0,0,1
61,10.1.1.42,17,34179,260,35956308,273520,148.586,7.39276,27816,0,0,0,1
61,10.1.1.44,17,34179,96,35956308,100992,69.4183,6.45655,27980,0,0,0,1
61,10.1.1.47,17,34179,0,35956308,0,0,0,28076,0,0,0,1
61,10.1.1.48,17,34179,0,35956308,0,0,0,28076,0,0,0,1
61,10.1.1.3,17,1733,0,270348,0,0,0,1397,0,0,0,0
61,10.1.1.10,17,1588,0,247728,0,0,0,1224,0,0,0,0
61,10.1.1.5,17,1785,0,278460,0,0,0,1494,0,0,0,0
61,10.1.1.11,17,1870,0,291720,0,0,0,1473,0,0,0,0
61,10.1.1.17,17,1761,0,274716,0,0,0,1430,0,0,0,0
61,10.1.1.22,17,1223,700,190788,109200,147.107,27.364,324,0,0,0,0
61,10.1.1.23,17,1348,1340,210288,209040,87.2496,33.3918,7,0,0,0,0
61,10.1.1.21,17,1473,690,229788,107640,144.471,33.2715,509,0,0,0,0
61,10.1.1.29,17,1754,0,273624,0,0,0,1312,0,0,0,0
61,10.1.1.34,17,1355,0,211380,0,0,0,988,0,0,0,0
61,10.1.1.35,17,1233,0,192348,0,0,0,902,0,0,0,0
61,10.1.1.37,17,1370,0,213720,0,0,0,962,0,0,0,0
61,10.1.1.40,17,1562,0,243672,0,0,0,1213,0,0,0,0
61,10.1.1.43,17,1240,0,193440,0,0,0,1004,0,0,0,0
61,10.1.1.45,17,1425,0,222300,0,0,0,1086,0,0,0,0
61,10.1.1.49,17,1299,0,202644,0,0,0,929,0,0,0,0
61,10.1.1.50,17,1019,0,158964,0,0,0,810,0,0,0,0
61,10.1.1.46,17,1392,0,217152,0,0,0,1067,0,0,0,0
62,10.1.1.2,17,1846,0,287976,0,0,0,1559,0,0,0,0
62,10.1.1.7,17,2130,0,332280,0,0,0,1762,0,0,0,0
62,10.1.1.1,17,34790,0,36599080,0,0,0,28686,0,0,0,1
62,10.1.1.4,17,34790,0,36599080,0,0,0,28686,0,0,0,1
62,10.1.1.6,17,34790,0,36599080,0,0,0,28686,0,0,0,1
62,10.1.1.8,17,34790,0,36599080,0,0,0,28686,0,0,0,1
62,10.1.1.9,17,34790,0,36599080,0,0,0,28686,0,0,0,1
62,10.1.1.12,17,34790,0,36599080,0,0,0,28686,0,0,0,1
62,10.1.1.13,17,34790,0,36599080,0,0,0,28686,0,0,0,1
62,10.1.1.14,17,34790,0,36599080,0,0,0,28686,0,0,0,1
62,10.1.1.15,17,34790,0,36599080,0,0,0,28686,0,0,0,1
62,10.1.1.16,17,34790,0,36599080,0,0,0,28686,0,0,0,1
62,10.1.1.18,17,34790,0,36599080,0,0,0,28686,0,0,0,1
62,10.1.1.19,17,34790,0,36599080,0,0,0,28686,0,0,0,1
62,10.1.1.20,17,34790,4570,36599080,4807640,1470.51,33.417,24206,0,0,0,1
62,10.1.1.24,17,34790,0,36599080,0,0,0,28686,0,0,0,1
62,10.1.1.25,17,34790,0,36599080,0,0,0,28686,0,0,0,1
62,10.1.1.26,17,34790,0,36599080,0,0,0,28686,0,0,0,1
62,10.1.1.27,17,34790,22560,36599080,23733120,6194.55,75.4643,10232,0,0,0,1
62,10.1.1.28,17,34790,429,36599080,451308,157.318,8.82093,28257,0,0,0,1
62,10.1.1.30,17,34790,3892,36599080,4094384,1854.32,25.8144,24820,0,0,0,1
62,10.1.1.31,17,34790,0,36599080,0,0,0,28686,0,0,0,1
62,10.1.1.32,17,34790,260,36599080,273520,169.693,11.3144,28426,0,0,0,1
62,10.1.1.33,17,34790,0,36599080,0,0,0,28686,0,0,0,1
62,10.1.1.36,17,34790,0,36599080,0,0,0,28686,0,0,0,1
62,10.1.1.38,17,34790,0,36599080,0,0,0,28686,0,0,0,1
62,10.1.1.39,17,34790,0,36599080,0,0,0,28686,0,0,0,1
62,10.1.1.41,17,34790,0,36599080,0,0,0,28686,0,0,0,1
62,10.1.1.42,17,34790,260,36599080,273520,148.586,7.39276,28426,0,0,0,1
62,10.1.1.44,17,34790,96,36599080,100992,69.4183,6.45655,28590,0,0,0,1
62,10.1.1.47,17,34790,0,36599080,0,0,0,28686,0,0,0,1
62,10.1.1.48,17,34790,0,36599080,0,0,0,28686,0,0,0,1
62,10.1.1.3,17,1778,0,277368,0,0,0,1446,0,0,0,0
62,10.1.1.10,17,1637,0,255372,0,0,0,1273,0,0,0,0
62,10.1.1.5,17,1791,0,279396,0,0,0,1543,0,0,0,0
62,10.1.1.11,17,1876,0,292656,0,0,0,1503,0,0,0,0
62,10.1.1.17,17,1765,0,275340,0,0,0,1436,0,0,0,0
62,10.1.1.22,17,1272,700,198432,109200,147.107,27.364,324,0,0,0,0
62,10.1.1.23,17,1388,1370,216528,213720,94.2178,34.6064,7,0,0,0,0
62,10.1.1.21,17,1493,715,232908,111540,151.159,33.9203,535,0,0,0,0
62,10.1.1.34,17,1403,0,218868,0,0,0,1010,0,0,0,0
62,10.1.1.35,17,1281,0,199836,0,0,0,951,0,0,0,0
62,10.1.1.37,17,1419,0,221364,0,0,0,1011,0,0,0,0
62,10.1.1.40,17,1605,0,250380,0,0,0,1218,0,0,0,0
62,10.1.1.45,17,1474,0,229944,0,0,0,1134,0,0,0,0
62,10.1.1.49,17,1348,0,210288,0,0,0,975,0,0,0,0
62,10.1.1.50,17,1068,0,166608,0,0,0,810,0,0,0,0
62,10.1.1.46,17,1426,0,222456,0,0,0,1073,0,0,0,0
63,10.1.1.2,17,1850,0,288600,0,0,0,1570,0,0,0,0
63,10.1.1.7,17,2154,0,336024,0,0,0,1788,0,0,0,0
63,10.1.1.1,17,35400,0,37240800,0,0,0,29296,0,0,0,1
63,10.1.1.4,17,35400,0,37240800,0,0,0,29296,0,0,0,1
63,10.1.1.6,17,35400,0,37240800,0,0,0,29296,0,0,0,1
63,10.1.1.8,17,35400,0,37240800,0,0,0,29296,0,0,0,1
63,10.1.1.9,17,35400,0,37240800,0,0,0,29296,0,0,0,1
63,10.1.1.12,17,35400,0,37240800,0,0,0,29296,0,0,0,1
63,10.1.1.13,17,35400,0,37240800,0,0,0,29296,0,0,0,1
63,10.1.1.14,17,35400,0,37240800,0,0,0,29296,0,0,0,1
63,10.1.1.15,17,35400,0,37240800,0,0,0,29296,0,0,0,1
63,10.1.1.16,17,35400,0,37240800,0,0,0,29296,0,0,0,1
63,10.1.1.18,17,35400,0,37240800,0,0,0,29296,0,0,0,1
63,10.1.1.19,17,35400,0,37240800,0,0,0,29296,0,0,0,1
63,10.1.1.20,17,35400,4570,37240800,4807640,1470.51,33.417,24816,0,0,0,1
63,10.1.1.24,17,35400,0,37240800,0,0,0,29296,0,0,0,1
63,10.1.1.25,17,35400,0,37240800,0,0,0,29296,0,0,0,1
63,10.1.1.26,17,35400,0,37240800,0,0,0,29296,0,0,0,1
63,10.1.1.27,17,35400,22560,37240800,23733120,6194.55,75.4643,10232,0,0,0,1
63,10.1.1.28,17,35400,429,37240800,451308,157.318,8.82093,28867,0,0,0,1
